Jack lives in France and Sebastian lives in Helsinki . The capital of Jack's country is	2	12	0.23434869945049286	['paris', 'helsinki', 'warsaw', 'santiago', 'beijing', 'jakarta']	Paris	1	0.49	1
Jack has a sister and now lives in France and Sebastian lives in Helsinki . The capital of Jack's country is	7	12	0.13304567337036133	['paris', 'helsinki', 'warsaw', 'beijing', 'santiago', 'jakarta']	Paris	1	0.28	1
Jack has a sister , played basketball and now lives in France and Sebastian lives in Helsinki . The capital of Jack's country is	10	12	0.1043478474020958	['paris', 'helsinki', 'warsaw', 'beijing', 'santiago', 'jakarta']	Paris	1	0.22	1
Jack has a sister , played basketball , sang in a choir and now lives in France and Sebastian lives in Helsinki . The capital of Jack's country is	15	12	0.10517306625843048	['paris', 'helsinki', 'warsaw', 'beijing', 'santiago', 'jakarta']	Paris	1	0.22	1
Joe lives in France and Rowan lives in Jakarta . The capital of Joe's country is	2	12	0.15749578177928925	['paris', 'jakarta', 'beijing', 'santiago', 'warsaw', 'helsinki']	Paris	1	0.33	1
Joe has a sister and now lives in France and Rowan lives in Jakarta . The capital of Joe's country is	7	12	0.07521236687898636	['paris', 'jakarta', 'beijing', 'santiago', 'warsaw', 'helsinki']	Paris	1	0.16	1
Joe has a sister , played basketball and now lives in France and Rowan lives in Jakarta . The capital of Joe's country is	10	12	0.055488795042037964	['jakarta', 'paris', 'beijing', 'santiago', 'warsaw', 'helsinki']	Paris	1	0.12	2
Joe has a sister , played basketball , sang in a choir and now lives in France and Rowan lives in Jakarta . The capital of Joe's country is	15	12	0.05638665333390236	['jakarta', 'paris', 'beijing', 'santiago', 'warsaw', 'helsinki']	Paris	1	0.12	2
Sebastian lives in France and Daniel lives in Warsaw . The capital of Sebastian's country is	2	12	0.1949269026517868	['paris', 'warsaw', 'santiago', 'beijing', 'helsinki', 'jakarta']	Paris	1	0.41	1
Sebastian has a sister and now lives in France and Daniel lives in Warsaw . The capital of Sebastian's country is	7	12	0.05999574065208435	['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']	Paris	1	0.12	2
Sebastian has a sister , played basketball and now lives in France and Daniel lives in Warsaw . The capital of Sebastian's country is	10	12	0.03629305213689804	['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']	Paris	1	0.08	2
Sebastian has a sister , played basketball , sang in a choir and now lives in France and Daniel lives in Warsaw . The capital of Sebastian's country is	15	12	0.03865726292133331	['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']	Paris	1	0.08	2
Daniel lives in Indonesia and Joe lives in Santiago . The capital of Daniel's country is	2	12	0.3741896152496338	['jakarta', 'santiago', 'beijing', 'paris', 'helsinki', 'warsaw']	Jakarta	1	0.58	1
Daniel has a sister and now lives in Indonesia and Joe lives in Santiago . The capital of Daniel's country is	7	12	0.044147245585918427	['santiago', 'jakarta', 'paris', 'beijing', 'helsinki', 'warsaw']	Jakarta	1	0.07	2
Daniel has a sister , played basketball and now lives in Indonesia and Joe lives in Santiago . The capital of Daniel's country is	10	12	0.027385301887989044	['santiago', 'jakarta', 'paris', 'beijing', 'helsinki', 'warsaw']	Jakarta	1	0.04	2
Daniel has a sister , played basketball , sang in a choir and now lives in Indonesia and Joe lives in Santiago . The capital of Daniel's country is	15	12	0.03051421046257019	['santiago', 'jakarta', 'paris', 'beijing', 'helsinki', 'warsaw']	Jakarta	1	0.05	2
Jack lives in Indonesia and Daniel lives in Beijing . The capital of Jack's country is	2	12	0.04163874313235283	['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']	Jakarta	1	0.06	1
Jack has a sister and now lives in Indonesia and Daniel lives in Beijing . The capital of Jack's country is	7	12	0.026887957006692886	['beijing', 'jakarta', 'paris', 'santiago', 'helsinki', 'warsaw']	Jakarta	1	0.04	2
Jack has a sister , played basketball and now lives in Indonesia and Daniel lives in Beijing . The capital of Jack's country is	10	12	0.022511370480060577	['beijing', 'jakarta', 'paris', 'santiago', 'helsinki', 'warsaw']	Jakarta	1	0.03	2
Jack has a sister , played basketball , sang in a choir and now lives in Indonesia and Daniel lives in Beijing . The capital of Jack's country is	15	12	0.02961140125989914	['beijing', 'jakarta', 'paris', 'santiago', 'helsinki', 'warsaw']	Jakarta	1	0.05	2
Daniel lives in Indonesia and Sebastian lives in Helsinki . The capital of Daniel's country is	2	12	0.14407330751419067	['helsinki', 'jakarta', 'paris', 'santiago', 'beijing', 'warsaw']	Jakarta	1	0.22	2
Daniel has a sister and now lives in Indonesia and Sebastian lives in Helsinki . The capital of Daniel's country is	7	12	0.013871735893189907	['helsinki', 'jakarta', 'paris', 'warsaw', 'beijing', 'santiago']	Jakarta	1	0.02	2
Daniel has a sister , played basketball and now lives in Indonesia and Sebastian lives in Helsinki . The capital of Daniel's country is	10	12	0.008994062431156635	['helsinki', 'jakarta', 'paris', 'warsaw', 'beijing', 'santiago']	Jakarta	1	0.01	2
Daniel has a sister , played basketball , sang in a choir and now lives in Indonesia and Sebastian lives in Helsinki . The capital of Daniel's country is	15	12	0.007098866626620293	['helsinki', 'jakarta', 'paris', 'warsaw', 'beijing', 'santiago']	Jakarta	1	0.01	2
Jack lives in Indonesia and Jake lives in Paris . The capital of Jack's country is	2	12	0.09319719672203064	['paris', 'jakarta', 'beijing', 'santiago', 'warsaw', 'helsinki']	Jakarta	1	0.14	2
Jack has a sister and now lives in Indonesia and Jake lives in Paris . The capital of Jack's country is	7	12	0.028374532237648964	['paris', 'jakarta', 'beijing', 'santiago', 'warsaw', 'helsinki']	Jakarta	1	0.04	2
Jack has a sister , played basketball and now lives in Indonesia and Jake lives in Paris . The capital of Jack's country is	10	12	0.03666801378130913	['paris', 'jakarta', 'beijing', 'santiago', 'warsaw', 'helsinki']	Jakarta	1	0.06	2
Jack has a sister , played basketball , sang in a choir and now lives in Indonesia and Jake lives in Paris . The capital of Jack's country is	15	12	0.05884648114442825	['paris', 'jakarta', 'beijing', 'santiago', 'warsaw', 'helsinki']	Jakarta	1	0.09	2
Jake lives in Indonesia and Jack lives in Warsaw . The capital of Jake's country is	2	12	0.025011230260133743	['warsaw', 'jakarta', 'paris', 'helsinki', 'beijing', 'santiago']	Jakarta	1	0.04	2
Jake has a sister and now lives in Indonesia and Jack lives in Warsaw . The capital of Jake's country is	7	12	0.0030720357317477465	['warsaw', 'jakarta', 'paris', 'helsinki', 'santiago', 'beijing']	Jakarta	1	0.0	2
Jake has a sister , played basketball and now lives in Indonesia and Jack lives in Warsaw . The capital of Jake's country is	10	12	0.002451093401759863	['warsaw', 'jakarta', 'paris', 'helsinki', 'santiago', 'beijing']	Jakarta	1	0.0	2
Jake has a sister , played basketball , sang in a choir and now lives in Indonesia and Jack lives in Warsaw . The capital of Jake's country is	15	12	0.0033092156518250704	['warsaw', 'jakarta', 'paris', 'helsinki', 'santiago', 'beijing']	Jakarta	1	0.01	2
Sebastian lives in Poland and Daniel lives in Santiago . The capital of Sebastian's country is	2	12	0.647438108921051	['warsaw', 'santiago', 'paris', 'helsinki', 'beijing', 'jakarta']	Warsaw	1	1.03	1
Sebastian has a sister and now lives in Poland and Daniel lives in Santiago . The capital of Sebastian's country is	7	12	0.22795747220516205	['warsaw', 'santiago', 'paris', 'helsinki', 'jakarta', 'beijing']	Warsaw	1	0.36	1
Sebastian has a sister , played basketball and now lives in Poland and Daniel lives in Santiago . The capital of Sebastian's country is	10	12	0.20680706202983856	['warsaw', 'santiago', 'paris', 'helsinki', 'jakarta', 'beijing']	Warsaw	1	0.33	1
Sebastian has a sister , played basketball , sang in a choir and now lives in Poland and Daniel lives in Santiago . The capital of Sebastian's country is	15	12	0.2118423730134964	['warsaw', 'santiago', 'paris', 'helsinki', 'jakarta', 'beijing']	Warsaw	1	0.34	1
Jake lives in Poland and Joe lives in Beijing . The capital of Jake's country is	2	12	0.11566724628210068	['warsaw', 'beijing', 'paris', 'helsinki', 'santiago', 'jakarta']	Warsaw	1	0.18	1
Jake has a sister and now lives in Poland and Joe lives in Beijing . The capital of Jake's country is	7	12	0.07202213257551193	['warsaw', 'beijing', 'paris', 'helsinki', 'santiago', 'jakarta']	Warsaw	1	0.11	1
Jake has a sister , played basketball and now lives in Poland and Joe lives in Beijing . The capital of Jake's country is	10	12	0.05439526215195656	['warsaw', 'beijing', 'paris', 'helsinki', 'santiago', 'jakarta']	Warsaw	1	0.09	1
Jake has a sister , played basketball , sang in a choir and now lives in Poland and Joe lives in Beijing . The capital of Jake's country is	15	12	0.07047020643949509	['warsaw', 'beijing', 'paris', 'helsinki', 'santiago', 'jakarta']	Warsaw	1	0.11	1
Sebastian lives in Poland and John lives in Helsinki . The capital of Sebastian's country is	2	12	0.5076043009757996	['warsaw', 'helsinki', 'paris', 'santiago', 'beijing', 'jakarta']	Warsaw	1	0.81	1
Sebastian has a sister and now lives in Poland and John lives in Helsinki . The capital of Sebastian's country is	7	12	0.16423261165618896	['warsaw', 'helsinki', 'paris', 'santiago', 'jakarta', 'beijing']	Warsaw	1	0.26	1
Sebastian has a sister , played basketball and now lives in Poland and John lives in Helsinki . The capital of Sebastian's country is	10	12	0.14388525485992432	['warsaw', 'helsinki', 'paris', 'santiago', 'beijing', 'jakarta']	Warsaw	1	0.23	1
