John has a sister , went to school in France , sang in a choir , and played baseball and Jake scored a touchdown . In his game , John scored a	17	13	0.0018932126695290208	['touchdown', 'goal', 'run', 'century']	run	1	0.01	3
Sebastian played baseball and Jake scored a goal . In his game , Sebastian scored a	1	13	0.02291456051170826	['goal', 'run', 'touchdown', 'century']	run	1	0.11	2
Sebastian has a sister and played baseball and Jake scored a goal . In his game , Sebastian scored a	5	13	0.004285301081836224	['goal', 'touchdown', 'run', 'century']	run	1	0.02	3
Sebastian has a sister , went to school in France , and played baseball and Jake scored a goal . In his game , Sebastian scored a	12	13	0.002968240762129426	['goal', 'touchdown', 'run', 'century']	run	1	0.01	3
Sebastian has a sister , went to school in France , sang in a choir , and played baseball and Jake scored a goal . In his game , Sebastian scored a	17	13	0.002878608414903283	['goal', 'touchdown', 'run', 'century']	run	1	0.01	3
Jack played baseball and Sebastian scored a century . In his game , Jack scored a	1	13	0.19348710775375366	['run', 'century', 'touchdown', 'goal']	run	1	0.97	1
Jack has a sister and played baseball and Sebastian scored a century . In his game , Jack scored a	5	13	0.07745169848203659	['run', 'century', 'touchdown', 'goal']	run	1	0.39	1
Jack has a sister , went to school in France , and played baseball and Sebastian scored a century . In his game , Jack scored a	12	13	0.09927313029766083	['run', 'century', 'touchdown', 'goal']	run	1	0.5	1
Jack has a sister , went to school in France , sang in a choir , and played baseball and Sebastian scored a century . In his game , Jack scored a	17	13	0.09720815718173981	['century', 'run', 'goal', 'touchdown']	run	1	0.49	2
Jack played soccer and Joe scored a touchdown . In his game , Jack scored a	1	13	0.08185247331857681	['touchdown', 'goal', 'run', 'century']	goal	1	0.12	2
Jack has a sister and played soccer and Joe scored a touchdown . In his game , Jack scored a	5	13	0.036334626376628876	['touchdown', 'goal', 'run', 'century']	goal	1	0.05	2
Jack has a sister , went to school in France , and played soccer and Joe scored a touchdown . In his game , Jack scored a	12	13	0.016450129449367523	['touchdown', 'goal', 'run', 'century']	goal	1	0.02	2
Jack has a sister , went to school in France , sang in a choir , and played soccer and Joe scored a touchdown . In his game , Jack scored a	17	13	0.018434835597872734	['touchdown', 'goal', 'run', 'century']	goal	1	0.03	2
Sebastian played soccer and Rowan scored a run . In his game , Sebastian scored a	1	13	0.0975051149725914	['run', 'goal', 'touchdown', 'century']	goal	1	0.14	2
Sebastian has a sister and played soccer and Rowan scored a run . In his game , Sebastian scored a	5	13	0.08520447462797165	['run', 'goal', 'touchdown', 'century']	goal	1	0.13	2
Sebastian has a sister , went to school in France , and played soccer and Rowan scored a run . In his game , Sebastian scored a	12	13	0.02449428103864193	['run', 'goal', 'touchdown', 'century']	goal	1	0.04	2
Sebastian has a sister , went to school in France , sang in a choir , and played soccer and Rowan scored a run . In his game , Sebastian scored a	17	13	0.030921531841158867	['run', 'goal', 'touchdown', 'century']	goal	1	0.05	2
Sebastian played soccer and Jake scored a century . In his game , Sebastian scored a	1	13	0.3130195438861847	['goal', 'century', 'run', 'touchdown']	goal	1	0.46	1
Sebastian has a sister and played soccer and Jake scored a century . In his game , Sebastian scored a	5	13	0.10851990431547165	['century', 'goal', 'run', 'touchdown']	goal	1	0.16	2
Sebastian has a sister , went to school in France , and played soccer and Jake scored a century . In his game , Sebastian scored a	12	13	0.07423433661460876	['century', 'goal', 'run', 'touchdown']	goal	1	0.11	2
Sebastian has a sister , went to school in France , sang in a choir , and played soccer and Jake scored a century . In his game , Sebastian scored a	17	13	0.06839282065629959	['century', 'goal', 'run', 'touchdown']	goal	1	0.1	2
John played cricket and Jack scored a touchdown . In his game , John scored a	1	13	0.0014376407489180565	['touchdown', 'goal', 'run', 'century']	century	1	0.01	4
John has a sister and played cricket and Jack scored a touchdown . In his game , John scored a	5	13	0.00045480317203328013	['touchdown', 'goal', 'run', 'century']	century	1	0.0	4
John has a sister , went to school in France , and played cricket and Jack scored a touchdown . In his game , John scored a	12	13	0.0002244711940875277	['touchdown', 'goal', 'run', 'century']	century	1	0.0	4
John has a sister , went to school in France , sang in a choir , and played cricket and Jack scored a touchdown . In his game , John scored a	17	13	0.0004933166783303022	['touchdown', 'goal', 'run', 'century']	century	1	0.0	4
John played cricket and Jack scored a run . In his game , John scored a	1	13	0.017571190372109413	['run', 'century', 'goal', 'touchdown']	century	1	0.13	2
John has a sister and played cricket and Jack scored a run . In his game , John scored a	5	13	0.023361943662166595	['run', 'century', 'goal', 'touchdown']	century	1	0.17	2
John has a sister , went to school in France , and played cricket and Jack scored a run . In his game , John scored a	12	13	0.014175784774124622	['run', 'century', 'goal', 'touchdown']	century	1	0.1	2
John has a sister , went to school in France , sang in a choir , and played cricket and Jack scored a run . In his game , John scored a	17	13	0.013665392063558102	['run', 'century', 'goal', 'touchdown']	century	1	0.1	2
Sebastian played cricket and Joe scored a goal . In his game , Sebastian scored a	1	13	0.032227180898189545	['goal', 'century', 'run', 'touchdown']	century	1	0.23	2
Sebastian has a sister and played cricket and Joe scored a goal . In his game , Sebastian scored a	5	13	0.006842563394457102	['goal', 'century', 'run', 'touchdown']	century	1	0.05	2
Sebastian has a sister , went to school in France , and played cricket and Joe scored a goal . In his game , Sebastian scored a	12	13	0.004205293022096157	['goal', 'run', 'century', 'touchdown']	century	1	0.03	3
Sebastian has a sister , went to school in France , sang in a choir , and played cricket and Joe scored a goal . In his game , Sebastian scored a	17	13	0.002902411390095949	['goal', 'run', 'touchdown', 'century']	century	1	0.02	4
Daniel played football , Sebastian scored a run , and Rowan scored a goal . In his game , Daniel scored a	1	19	0.04746323078870773	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.07	3
Daniel has a sister and played football , Sebastian scored a run , and Rowan scored a goal . In his game , Daniel scored a	5	19	0.025749413296580315	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.04	3
Daniel has a sister , went to school in France , and played football , Sebastian scored a run , and Rowan scored a goal . In his game , Daniel scored a	12	19	0.011118992231786251	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.02	3
Daniel has a sister , went to school in France , sang in a choir , and played football , Sebastian scored a run , and Rowan scored a goal . In his game , Daniel scored a	17	19	0.012894156388938427	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.02	3
Sebastian played football , John scored a run , and Jack scored a century . In his game , Sebastian scored a	1	19	0.013199449516832829	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.02	4
Sebastian has a sister and played football , John scored a run , and Jack scored a century . In his game , Sebastian scored a	5	19	0.007830779999494553	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.01	4
Sebastian has a sister , went to school in France , and played football , John scored a run , and Jack scored a century . In his game , Sebastian scored a	12	19	0.0031365700997412205	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.0	4
Sebastian has a sister , went to school in France , sang in a choir , and played football , John scored a run , and Jack scored a century . In his game , Sebastian scored a	17	19	0.002314856741577387	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.0	4
Daniel played football , Jake scored a goal , and Jack scored a run . In his game , Daniel scored a	1	19	0.03736524656414986	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.05	3
Daniel has a sister and played football , Jake scored a goal , and Jack scored a run . In his game , Daniel scored a	5	19	0.018820691853761673	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.03	3
Daniel has a sister , went to school in France , and played football , Jake scored a goal , and Jack scored a run . In his game , Daniel scored a	12	19	0.006881849840283394	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.01	3
Daniel has a sister , went to school in France , sang in a choir , and played football , Jake scored a goal , and Jack scored a run . In his game , Daniel scored a	17	19	0.008597353473305702	['goal', 'run', 'touchdown', 'century']	touchdown	2	0.01	3
Daniel played football , Jake scored a goal , and John scored a century . In his game , Daniel scored a	1	19	0.014715224504470825	['goal', 'century', 'touchdown', 'run']	touchdown	2	0.02	3
Daniel has a sister and played football , Jake scored a goal , and John scored a century . In his game , Daniel scored a	5	19	0.01666305772960186	['goal', 'century', 'touchdown', 'run']	touchdown	2	0.02	3
Daniel has a sister , went to school in France , and played football , Jake scored a goal , and John scored a century . In his game , Daniel scored a	12	19	0.009431146085262299	['goal', 'century', 'touchdown', 'run']	touchdown	2	0.01	3
Daniel has a sister , went to school in France , sang in a choir , and played football , Jake scored a goal , and John scored a century . In his game , Daniel scored a	17	19	0.010284896939992905	['goal', 'century', 'touchdown', 'run']	touchdown	2	0.01	3
John played football , Daniel scored a century , and Jake scored a run . In his game , John scored a	1	19	0.005357327871024609	['century', 'run', 'goal', 'touchdown']	touchdown	2	0.01	4
John has a sister and played football , Daniel scored a century , and Jake scored a run . In his game , John scored a	5	19	0.004581259563565254	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.01	4
John has a sister , went to school in France , and played football , Daniel scored a century , and Jake scored a run . In his game , John scored a	12	19	0.003013735869899392	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.0	4
John has a sister , went to school in France , sang in a choir , and played football , Daniel scored a century , and Jake scored a run . In his game , John scored a	17	19	0.0034334645606577396	['run', 'century', 'goal', 'touchdown']	touchdown	2	0.0	4
Rowan played football , Jack scored a century , and Joe scored a goal . In his game , Rowan scored a	1	19	0.0062056188471615314	['century', 'goal', 'run', 'touchdown']	touchdown	2	0.01	4
Rowan has a sister and played football , Jack scored a century , and Joe scored a goal . In his game , Rowan scored a	5	19	0.006561703514307737	['century', 'goal', 'run', 'touchdown']	touchdown	2	0.01	4
Rowan has a sister , went to school in France , and played football , Jack scored a century , and Joe scored a goal . In his game , Rowan scored a	12	19	0.004772686865180731	['century', 'goal', 'run', 'touchdown']	touchdown	2	0.01	4
Rowan has a sister , went to school in France , sang in a choir , and played football , Jack scored a century , and Joe scored a goal . In his game , Rowan scored a	17	19	0.005599521100521088	['goal', 'century', 'run', 'touchdown']	touchdown	2	0.01	4
Daniel played baseball , Rowan scored a touchdown , and Sebastian scored a goal . In his game , Daniel scored a	1	19	0.0031208302825689316	['touchdown', 'goal', 'run', 'century']	run	2	0.02	3
Daniel has a sister and played baseball , Rowan scored a touchdown , and Sebastian scored a goal . In his game , Daniel scored a	5	19	0.002006594557315111	['touchdown', 'goal', 'run', 'century']	run	2	0.01	3
Daniel has a sister , went to school in France , and played baseball , Rowan scored a touchdown , and Sebastian scored a goal . In his game , Daniel scored a	12	19	0.0022592281457036734	['touchdown', 'goal', 'run', 'century']	run	2	0.01	3
Daniel has a sister , went to school in France , sang in a choir , and played baseball , Rowan scored a touchdown , and Sebastian scored a goal . In his game , Daniel scored a	17	19	0.002228345023468137	['touchdown', 'goal', 'run', 'century']	run	2	0.01	3
Jack played baseball , John scored a touchdown , and Joe scored a century . In his game , Jack scored a	1	19	0.04406898841261864	['touchdown', 'run', 'goal', 'century']	run	2	0.22	2
Jack has a sister and played baseball , John scored a touchdown , and Joe scored a century . In his game , Jack scored a	5	19	0.020541176199913025	['touchdown', 'run', 'goal', 'century']	run	2	0.1	2
Jack has a sister , went to school in France , and played baseball , John scored a touchdown , and Joe scored a century . In his game , Jack scored a	12	19	0.010102936066687107	['touchdown', 'goal', 'run', 'century']	run	2	0.05	3
Jack has a sister , went to school in France , sang in a choir , and played baseball , John scored a touchdown , and Joe scored a century . In his game , Jack scored a	17	19	0.0092170350253582	['touchdown', 'goal', 'century', 'run']	run	2	0.05	4
Jake played baseball , Jack scored a goal , and Sebastian scored a touchdown . In his game , Jake scored a	1	19	0.005436408333480358	['touchdown', 'goal', 'run', 'century']	run	2	0.03	3
Jake has a sister and played baseball , Jack scored a goal , and Sebastian scored a touchdown . In his game , Jake scored a	5	19	0.00302110961638391	['touchdown', 'goal', 'run', 'century']	run	2	0.02	3
Jake has a sister , went to school in France , and played baseball , Jack scored a goal , and Sebastian scored a touchdown . In his game , Jake scored a	12	19	0.0030653865542262793	['goal', 'touchdown', 'run', 'century']	run	2	0.02	3
Jake has a sister , went to school in France , sang in a choir , and played baseball , Jack scored a goal , and Sebastian scored a touchdown . In his game , Jake scored a	17	19	0.002559441840276122	['goal', 'touchdown', 'run', 'century']	run	2	0.01	3
Rowan played baseball , Jake scored a goal , and Daniel scored a century . In his game , Rowan scored a	1	19	0.10801509022712708	['goal', 'run', 'century', 'touchdown']	run	2	0.54	2
Rowan has a sister and played baseball , Jake scored a goal , and Daniel scored a century . In his game , Rowan scored a	5	19	0.026014354079961777	['goal', 'century', 'run', 'touchdown']	run	2	0.13	3
Rowan has a sister , went to school in France , and played baseball , Jake scored a goal , and Daniel scored a century . In his game , Rowan scored a	12	19	0.023340415209531784	['goal', 'run', 'century', 'touchdown']	run	2	0.12	2
Rowan has a sister , went to school in France , sang in a choir , and played baseball , Jake scored a goal , and Daniel scored a century . In his game , Rowan scored a	17	19	0.027345770969986916	['goal', 'run', 'century', 'touchdown']	run	2	0.14	2
Rowan played baseball , Jake scored a century , and Daniel scored a touchdown . In his game , Rowan scored a	1	19	0.034741077572107315	['touchdown', 'century', 'run', 'goal']	run	2	0.17	3
Rowan has a sister and played baseball , Jake scored a century , and Daniel scored a touchdown . In his game , Rowan scored a	5	19	0.02194698341190815	['touchdown', 'century', 'run', 'goal']	run	2	0.11	3
Rowan has a sister , went to school in France , and played baseball , Jake scored a century , and Daniel scored a touchdown . In his game , Rowan scored a	12	19	0.019646966829895973	['touchdown', 'century', 'run', 'goal']	run	2	0.1	3
Rowan has a sister , went to school in France , sang in a choir , and played baseball , Jake scored a century , and Daniel scored a touchdown . In his game , Rowan scored a	17	19	0.021885886788368225	['touchdown', 'century', 'run', 'goal']	run	2	0.11	3
Daniel played baseball , Jack scored a century , and John scored a goal . In his game , Daniel scored a	1	19	0.10318087041378021	['goal', 'run', 'century', 'touchdown']	run	2	0.52	2
Daniel has a sister and played baseball , Jack scored a century , and John scored a goal . In his game , Daniel scored a	5	19	0.034522511065006256	['goal', 'century', 'run', 'touchdown']	run	2	0.17	3
Daniel has a sister , went to school in France , and played baseball , Jack scored a century , and John scored a goal . In his game , Daniel scored a	12	19	0.04602514207363129	['goal', 'century', 'run', 'touchdown']	run	2	0.23	3
Daniel has a sister , went to school in France , sang in a choir , and played baseball , Jack scored a century , and John scored a goal . In his game , Daniel scored a	17	19	0.0356593057513237	['goal', 'century', 'run', 'touchdown']	run	2	0.18	3
John played soccer , Sebastian scored a touchdown , and Daniel scored a run . In his game , John scored a	1	19	0.09657273441553116	['touchdown', 'goal', 'run', 'century']	goal	2	0.14	2
John has a sister and played soccer , Sebastian scored a touchdown , and Daniel scored a run . In his game , John scored a	5	19	0.04196560010313988	['touchdown', 'goal', 'run', 'century']	goal	2	0.06	2
John has a sister , went to school in France , and played soccer , Sebastian scored a touchdown , and Daniel scored a run . In his game , John scored a	12	19	0.033332567662000656	['touchdown', 'goal', 'run', 'century']	goal	2	0.05	2
John has a sister , went to school in France , sang in a choir , and played soccer , Sebastian scored a touchdown , and Daniel scored a run . In his game , John scored a	17	19	0.03556990996003151	['touchdown', 'goal', 'run', 'century']	goal	2	0.05	2
Joe played soccer , Daniel scored a touchdown , and Rowan scored a century . In his game , Joe scored a	1	19	0.2181529551744461	['touchdown', 'goal', 'run', 'century']	goal	2	0.32	2
Joe has a sister and played soccer , Daniel scored a touchdown , and Rowan scored a century . In his game , Joe scored a	5	19	0.07074079662561417	['touchdown', 'goal', 'century', 'run']	goal	2	0.1	2
Joe has a sister , went to school in France , and played soccer , Daniel scored a touchdown , and Rowan scored a century . In his game , Joe scored a	12	19	0.03946429118514061	['touchdown', 'goal', 'century', 'run']	goal	2	0.06	2
Joe has a sister , went to school in France , sang in a choir , and played soccer , Daniel scored a touchdown , and Rowan scored a century . In his game , Joe scored a	17	19	0.03710256889462471	['touchdown', 'goal', 'century', 'run']	goal	2	0.05	2
Sebastian played soccer , Jack scored a run , and Rowan scored a touchdown . In his game , Sebastian scored a	1	19	0.10200801491737366	['touchdown', 'run', 'goal', 'century']	goal	2	0.15	3
Sebastian has a sister and played soccer , Jack scored a run , and Rowan scored a touchdown . In his game , Sebastian scored a	5	19	0.05453856289386749	['touchdown', 'run', 'goal', 'century']	goal	2	0.08	3
Sebastian has a sister , went to school in France , and played soccer , Jack scored a run , and Rowan scored a touchdown . In his game , Sebastian scored a	12	19	0.04729781299829483	['touchdown', 'run', 'goal', 'century']	goal	2	0.07	3
Sebastian has a sister , went to school in France , sang in a choir , and played soccer , Jack scored a run , and Rowan scored a touchdown . In his game , Sebastian scored a	17	19	0.037663038820028305	['touchdown', 'run', 'goal', 'century']	goal	2	0.06	3
Daniel played soccer , Joe scored a run , and Sebastian scored a century . In his game , Daniel scored a	1	19	0.19084392488002777	['run', 'goal', 'century', 'touchdown']	goal	2	0.28	2
Daniel has a sister and played soccer , Joe scored a run , and Sebastian scored a century . In his game , Daniel scored a	5	19	0.05960988625884056	['run', 'goal', 'century', 'touchdown']	goal	2	0.09	2
Daniel has a sister , went to school in France , and played soccer , Joe scored a run , and Sebastian scored a century . In his game , Daniel scored a	12	19	0.019569477066397667	['run', 'century', 'goal', 'touchdown']	goal	2	0.03	3
Daniel has a sister , went to school in France , sang in a choir , and played soccer , Joe scored a run , and Sebastian scored a century . In his game , Daniel scored a	17	19	0.016648659482598305	['run', 'century', 'goal', 'touchdown']	goal	2	0.02	3
Jake played soccer , Sebastian scored a century , and Daniel scored a touchdown . In his game , Jake scored a	1	19	0.12185117602348328	['touchdown', 'goal', 'century', 'run']	goal	2	0.18	2
Jake has a sister and played soccer , Sebastian scored a century , and Daniel scored a touchdown . In his game , Jake scored a	5	19	0.08864106982946396	['touchdown', 'goal', 'century', 'run']	goal	2	0.13	2
Jake has a sister , went to school in France , and played soccer , Sebastian scored a century , and Daniel scored a touchdown . In his game , Jake scored a	12	19	0.06308750063180923	['touchdown', 'goal', 'century', 'run']	goal	2	0.09	2
Jake has a sister , went to school in France , sang in a choir , and played soccer , Sebastian scored a century , and Daniel scored a touchdown . In his game , Jake scored a	17	19	0.07030976563692093	['touchdown', 'goal', 'century', 'run']	goal	2	0.1	2
Rowan played soccer , John scored a century , and Daniel scored a run . In his game , Rowan scored a	1	19	0.04566291719675064	['run', 'century', 'goal', 'touchdown']	goal	2	0.07	3
Rowan has a sister and played soccer , John scored a century , and Daniel scored a run . In his game , Rowan scored a	5	19	0.0197827760130167	['run', 'century', 'goal', 'touchdown']	goal	2	0.03	3
Rowan has a sister , went to school in France , and played soccer , John scored a century , and Daniel scored a run . In his game , Rowan scored a	12	19	0.012644265778362751	['run', 'century', 'goal', 'touchdown']	goal	2	0.02	3
Rowan has a sister , went to school in France , sang in a choir , and played soccer , John scored a century , and Daniel scored a run . In his game , Rowan scored a	17	19	0.015002989210188389	['run', 'century', 'goal', 'touchdown']	goal	2	0.02	3
Jake played cricket , Jack scored a touchdown , and Joe scored a run . In his game , Jake scored a	1	19	0.0023474539630115032	['touchdown', 'run', 'goal', 'century']	century	2	0.02	4
Jake has a sister and played cricket , Jack scored a touchdown , and Joe scored a run . In his game , Jake scored a	5	19	0.0013762683374807239	['touchdown', 'run', 'goal', 'century']	century	2	0.01	4
Jake has a sister , went to school in France , and played cricket , Jack scored a touchdown , and Joe scored a run . In his game , Jake scored a	12	19	0.0003029382787644863	['touchdown', 'run', 'goal', 'century']	century	2	0.0	4
Jake has a sister , went to school in France , sang in a choir , and played cricket , Jack scored a touchdown , and Joe scored a run . In his game , Jake scored a	17	19	0.00038612575735896826	['touchdown', 'run', 'goal', 'century']	century	2	0.0	4
Jake played cricket , Daniel scored a touchdown , and Jack scored a goal . In his game , Jake scored a	1	19	0.0011337869800627232	['touchdown', 'goal', 'run', 'century']	century	2	0.01	4
Jake has a sister and played cricket , Daniel scored a touchdown , and Jack scored a goal . In his game , Jake scored a	5	19	0.000582040345761925	['touchdown', 'goal', 'run', 'century']	century	2	0.0	4
Jake has a sister , went to school in France , and played cricket , Daniel scored a touchdown , and Jack scored a goal . In his game , Jake scored a	12	19	0.0002489544276613742	['touchdown', 'goal', 'run', 'century']	century	2	0.0	4
Jake has a sister , went to school in France , sang in a choir , and played cricket , Daniel scored a touchdown , and Jack scored a goal . In his game , Jake scored a	17	19	0.00028376150294207036	['touchdown', 'goal', 'run', 'century']	century	2	0.0	4
Daniel played cricket , Joe scored a run , and John scored a touchdown . In his game , Daniel scored a	1	19	0.0032517816871404648	['touchdown', 'run', 'goal', 'century']	century	2	0.02	4
Daniel has a sister and played cricket , Joe scored a run , and John scored a touchdown . In his game , Daniel scored a	5	19	0.0019123066449537873	['touchdown', 'run', 'goal', 'century']	century	2	0.01	4
Daniel has a sister , went to school in France , and played cricket , Joe scored a run , and John scored a touchdown . In his game , Daniel scored a	12	19	0.0018321507377550006	['touchdown', 'run', 'goal', 'century']	century	2	0.01	4
Daniel has a sister , went to school in France , sang in a choir , and played cricket , Joe scored a run , and John scored a touchdown . In his game , Daniel scored a	17	19	0.0015220206696540117	['touchdown', 'run', 'goal', 'century']	century	2	0.01	4
Jake played cricket , Joe scored a run , and Daniel scored a goal . In his game , Jake scored a	1	19	0.02227088063955307	['run', 'goal', 'century', 'touchdown']	century	2	0.16	3
Jake has a sister and played cricket , Joe scored a run , and Daniel scored a goal . In his game , Jake scored a	5	19	0.01264818012714386	['goal', 'run', 'century', 'touchdown']	century	2	0.09	3
Jake has a sister , went to school in France , and played cricket , Joe scored a run , and Daniel scored a goal . In his game , Jake scored a	12	19	0.008985644206404686	['run', 'goal', 'century', 'touchdown']	century	2	0.06	3
Jake has a sister , went to school in France , sang in a choir , and played cricket , Joe scored a run , and Daniel scored a goal . In his game , Jake scored a	17	19	0.0030059092678129673	['run', 'goal', 'touchdown', 'century']	century	2	0.02	4
Jake played cricket , Joe scored a goal , and Rowan scored a touchdown . In his game , Jake scored a	1	19	0.002266200724989176	['touchdown', 'goal', 'run', 'century']	century	2	0.02	4
Jake has a sister and played cricket , Joe scored a goal , and Rowan scored a touchdown . In his game , Jake scored a	5	19	0.0012887913035228848	['touchdown', 'goal', 'run', 'century']	century	2	0.01	4
Jake has a sister , went to school in France , and played cricket , Joe scored a goal , and Rowan scored a touchdown . In his game , Jake scored a	12	19	0.0008191079832613468	['touchdown', 'goal', 'run', 'century']	century	2	0.01	4
Jake has a sister , went to school in France , sang in a choir , and played cricket , Joe scored a goal , and Rowan scored a touchdown . In his game , Jake scored a	17	19	0.0006561015034094453	['goal', 'touchdown', 'run', 'century']	century	2	0.0	4
Daniel played cricket , Jake scored a goal , and Rowan scored a run . In his game , Daniel scored a	1	19	0.038553886115550995	['goal', 'run', 'century', 'touchdown']	century	2	0.28	3
Daniel has a sister and played cricket , Jake scored a goal , and Rowan scored a run . In his game , Daniel scored a	5	19	0.007931365631520748	['goal', 'run', 'touchdown', 'century']	century	2	0.06	4
Daniel has a sister , went to school in France , and played cricket , Jake scored a goal , and Rowan scored a run . In his game , Daniel scored a	12	19	0.008270779624581337	['goal', 'run', 'century', 'touchdown']	century	2	0.06	3
Daniel has a sister , went to school in France , sang in a choir , and played cricket , Jake scored a goal , and Rowan scored a run . In his game , Daniel scored a	17	19	0.003381288843229413	['goal', 'run', 'touchdown', 'century']	century	2	0.02	4
