joe has a sister , played basketball , sang in a choir , and visited the tower of pisa . the country joe traveled to was	15	9	0.02552032470703125	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	Italy	0	0.14	1
jack visited the kremlin . the country jack traveled to was	2	7	0.2847732901573181	['Russia', 'India', 'France', 'Egypt', 'Italy', 'Peru']	Russia	0	1.19	1
jack has a sister and visited the kremlin . the country jack traveled to was	6	7	0.1683654487133026	['Russia', 'France', 'India', 'Egypt', 'Italy', 'Peru']	Russia	0	0.7	1
jack has a sister , played basketball , and visited the kremlin . the country jack traveled to was	10	7	0.17521332204341888	['Russia', 'India', 'France', 'Egypt', 'Italy', 'Peru']	Russia	0	0.73	1
jack has a sister , played basketball , sang in a choir , and visited the kremlin . the country jack traveled to was	15	7	0.14562436938285828	['Russia', 'France', 'India', 'Egypt', 'Italy', 'Peru']	Russia	0	0.61	1
john visited the taj mahal and sebastian visited france . the country john traveled to was	2	12	0.018330572172999382	['France', 'India', 'Italy', 'Russia', 'Egypt', 'Peru']	India	1	0.23	2
john has a sister and visited the taj mahal and sebastian visited france . the country john traveled to was	6	12	0.013101856224238873	['France', 'Italy', 'India', 'Russia', 'Egypt', 'Peru']	India	1	0.16	3
john has a sister , played basketball , and visited the taj mahal and sebastian visited france . the country john traveled to was	10	12	0.012722752057015896	['France', 'India', 'Italy', 'Russia', 'Egypt', 'Peru']	India	1	0.16	2
john has a sister , played basketball , sang in a choir , and visited the taj mahal and sebastian visited france . the country john traveled to was	15	12	0.011959773488342762	['France', 'India', 'Russia', 'Italy', 'Egypt', 'Peru']	India	1	0.15	2
john visited the taj mahal and jake visited egypt . the country john traveled to was	2	12	0.02128230594098568	['Egypt', 'India', 'Russia', 'France', 'Italy', 'Peru']	India	1	0.27	2
john has a sister and visited the taj mahal and jake visited egypt . the country john traveled to was	6	12	0.016522930935025215	['Egypt', 'India', 'France', 'Russia', 'Italy', 'Peru']	India	1	0.21	2
john has a sister , played basketball , and visited the taj mahal and jake visited egypt . the country john traveled to was	10	12	0.012458626180887222	['Egypt', 'India', 'Russia', 'France', 'Italy', 'Peru']	India	1	0.16	2
john has a sister , played basketball , sang in a choir , and visited the taj mahal and jake visited egypt . the country john traveled to was	15	12	0.012101982720196247	['Egypt', 'India', 'Russia', 'France', 'Italy', 'Peru']	India	1	0.15	2
rowan visited the taj mahal and jack visited peru . the country rowan traveled to was	2	12	0.017498526722192764	['Peru', 'India', 'Russia', 'Italy', 'France', 'Egypt']	India	1	0.22	2
rowan has a sister and visited the taj mahal and jack visited peru . the country rowan traveled to was	6	12	0.017282769083976746	['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']	India	1	0.22	2
rowan has a sister , played basketball , and visited the taj mahal and jack visited peru . the country rowan traveled to was	10	12	0.014843031764030457	['Peru', 'India', 'Russia', 'Italy', 'France', 'Egypt']	India	1	0.19	2
rowan has a sister , played basketball , sang in a choir , and visited the taj mahal and jack visited peru . the country rowan traveled to was	15	12	0.015406322665512562	['Peru', 'India', 'Russia', 'Italy', 'France', 'Egypt']	India	1	0.19	2
sebastian visited the taj mahal and john visited italy . the country sebastian traveled to was	2	12	0.03588921204209328	['Italy', 'India', 'France', 'Russia', 'Egypt', 'Peru']	India	1	0.45	2
sebastian has a sister and visited the taj mahal and john visited italy . the country sebastian traveled to was	6	12	0.018172994256019592	['Italy', 'India', 'France', 'Russia', 'Egypt', 'Peru']	India	1	0.23	2
sebastian has a sister , played basketball , and visited the taj mahal and john visited italy . the country sebastian traveled to was	10	12	0.018191272392868996	['Italy', 'India', 'France', 'Russia', 'Egypt', 'Peru']	India	1	0.23	2
sebastian has a sister , played basketball , sang in a choir , and visited the taj mahal and john visited italy . the country sebastian traveled to was	15	12	0.015807515010237694	['Italy', 'India', 'France', 'Russia', 'Egypt', 'Peru']	India	1	0.2	2
jack visited the taj mahal and rowan visited russia . the country jack traveled to was	2	12	0.011509745381772518	['Russia', 'India', 'France', 'Italy', 'Egypt', 'Peru']	India	1	0.14	2
jack has a sister and visited the taj mahal and rowan visited russia . the country jack traveled to was	6	12	0.012697678059339523	['Russia', 'India', 'France', 'Italy', 'Egypt', 'Peru']	India	1	0.16	2
jack has a sister , played basketball , and visited the taj mahal and rowan visited russia . the country jack traveled to was	10	12	0.00809489842504263	['Russia', 'India', 'France', 'Italy', 'Egypt', 'Peru']	India	1	0.1	2
jack has a sister , played basketball , sang in a choir , and visited the taj mahal and rowan visited russia . the country jack traveled to was	15	12	0.00780848553404212	['Russia', 'India', 'France', 'Italy', 'Egypt', 'Peru']	India	1	0.1	2
sebastian visited the eiffel tower and daniel visited india . the country sebastian traveled to was	2	12	0.05359431728720665	['India', 'France', 'Italy', 'Russia', 'Egypt', 'Peru']	France	1	0.3	2
sebastian has a sister and visited the eiffel tower and daniel visited india . the country sebastian traveled to was	6	12	0.025153659284114838	['India', 'France', 'Italy', 'Russia', 'Egypt', 'Peru']	France	1	0.14	2
sebastian has a sister , played basketball , and visited the eiffel tower and daniel visited india . the country sebastian traveled to was	10	12	0.03392995148897171	['India', 'France', 'Italy', 'Russia', 'Egypt', 'Peru']	France	1	0.19	2
sebastian has a sister , played basketball , sang in a choir , and visited the eiffel tower and daniel visited india . the country sebastian traveled to was	15	12	0.0313040167093277	['India', 'France', 'Italy', 'Russia', 'Egypt', 'Peru']	France	1	0.17	2
jack visited the eiffel tower and john visited egypt . the country jack traveled to was	2	12	0.1271611452102661	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	France	1	0.71	1
jack has a sister and visited the eiffel tower and john visited egypt . the country jack traveled to was	6	12	0.060868848115205765	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	France	1	0.34	1
jack has a sister , played basketball , and visited the eiffel tower and john visited egypt . the country jack traveled to was	10	12	0.0628371462225914	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	France	1	0.35	1
jack has a sister , played basketball , sang in a choir , and visited the eiffel tower and john visited egypt . the country jack traveled to was	15	12	0.057760532945394516	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	France	1	0.32	1
joe visited the eiffel tower and jake visited peru . the country joe traveled to was	2	12	0.008255619555711746	['Peru', 'France', 'Italy', 'India', 'Russia', 'Egypt']	France	1	0.05	2
joe has a sister and visited the eiffel tower and jake visited peru . the country joe traveled to was	6	12	0.005921568255871534	['Peru', 'France', 'India', 'Italy', 'Russia', 'Egypt']	France	1	0.03	2
joe has a sister , played basketball , and visited the eiffel tower and jake visited peru . the country joe traveled to was	10	12	0.00788397528231144	['Peru', 'France', 'India', 'Italy', 'Russia', 'Egypt']	France	1	0.04	2
joe has a sister , played basketball , sang in a choir , and visited the eiffel tower and jake visited peru . the country joe traveled to was	15	12	0.004753557033836842	['Peru', 'France', 'India', 'Italy', 'Russia', 'Egypt']	France	1	0.03	2
jake visited the eiffel tower and john visited italy . the country jake traveled to was	2	12	0.11428635567426682	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	France	1	0.63	2
jake has a sister and visited the eiffel tower and john visited italy . the country jake traveled to was	6	12	0.05709376558661461	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	France	1	0.32	2
jake has a sister , played basketball , and visited the eiffel tower and john visited italy . the country jake traveled to was	10	12	0.06383084505796432	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	France	1	0.35	2
jake has a sister , played basketball , sang in a choir , and visited the eiffel tower and john visited italy . the country jake traveled to was	15	12	0.05085347592830658	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	France	1	0.28	2
daniel visited the eiffel tower and jake visited russia . the country daniel traveled to was	2	12	0.03361919894814491	['Russia', 'France', 'Italy', 'India', 'Egypt', 'Peru']	France	1	0.19	2
daniel has a sister and visited the eiffel tower and jake visited russia . the country daniel traveled to was	6	12	0.02491261437535286	['Russia', 'France', 'Italy', 'India', 'Egypt', 'Peru']	France	1	0.14	2
daniel has a sister , played basketball , and visited the eiffel tower and jake visited russia . the country daniel traveled to was	10	12	0.02421554923057556	['Russia', 'France', 'Italy', 'India', 'Egypt', 'Peru']	France	1	0.13	2
daniel has a sister , played basketball , sang in a choir , and visited the eiffel tower and jake visited russia . the country daniel traveled to was	15	12	0.018079690635204315	['Russia', 'France', 'Italy', 'India', 'Egypt', 'Peru']	France	1	0.1	2
daniel visited the pyramid of giza and rowan visited india . the country daniel traveled to was	2	13	0.018312428146600723	['India', 'Egypt', 'Peru', 'France', 'Russia', 'Italy']	Egypt	1	0.12	2
daniel has a sister and visited the pyramid of giza and rowan visited india . the country daniel traveled to was	6	13	0.026212863624095917	['India', 'Egypt', 'France', 'Peru', 'Italy', 'Russia']	Egypt	1	0.17	2
daniel has a sister , played basketball , and visited the pyramid of giza and rowan visited india . the country daniel traveled to was	10	13	0.036583416163921356	['India', 'Egypt', 'France', 'Russia', 'Peru', 'Italy']	Egypt	1	0.24	2
daniel has a sister , played basketball , sang in a choir , and visited the pyramid of giza and rowan visited india . the country daniel traveled to was	15	13	0.02618269994854927	['India', 'Egypt', 'France', 'Peru', 'Russia', 'Italy']	Egypt	1	0.17	2
jack visited the pyramid of giza and daniel visited france . the country jack traveled to was	2	13	0.004386064596474171	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	Egypt	1	0.03	2
jack has a sister and visited the pyramid of giza and daniel visited france . the country jack traveled to was	6	13	0.006681566592305899	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	Egypt	1	0.04	2
jack has a sister , played basketball , and visited the pyramid of giza and daniel visited france . the country jack traveled to was	10	13	0.012925509363412857	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	Egypt	1	0.09	2
jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza and daniel visited france . the country jack traveled to was	15	13	0.010920935310423374	['France', 'Egypt', 'Italy', 'Russia', 'India', 'Peru']	Egypt	1	0.07	2
daniel visited the pyramid of giza and sebastian visited peru . the country daniel traveled to was	2	13	0.007739537861198187	['Peru', 'Egypt', 'India', 'Italy', 'France', 'Russia']	Egypt	1	0.05	2
daniel has a sister and visited the pyramid of giza and sebastian visited peru . the country daniel traveled to was	6	13	0.013766946271061897	['Peru', 'Egypt', 'India', 'Italy', 'France', 'Russia']	Egypt	1	0.09	2
daniel has a sister , played basketball , and visited the pyramid of giza and sebastian visited peru . the country daniel traveled to was	10	13	0.018204933032393456	['Peru', 'Egypt', 'India', 'Italy', 'France', 'Russia']	Egypt	1	0.12	2
daniel has a sister , played basketball , sang in a choir , and visited the pyramid of giza and sebastian visited peru . the country daniel traveled to was	15	13	0.013056675903499126	['Peru', 'Egypt', 'India', 'Italy', 'France', 'Russia']	Egypt	1	0.09	2
jack visited the pyramid of giza and rowan visited italy . the country jack traveled to was	2	13	0.005349008832126856	['Italy', 'France', 'Egypt', 'Russia', 'India', 'Peru']	Egypt	1	0.04	3
jack has a sister and visited the pyramid of giza and rowan visited italy . the country jack traveled to was	6	13	0.007361225783824921	['Italy', 'France', 'Egypt', 'Russia', 'India', 'Peru']	Egypt	1	0.05	3
jack has a sister , played basketball , and visited the pyramid of giza and rowan visited italy . the country jack traveled to was	10	13	0.012147941626608372	['Italy', 'France', 'Egypt', 'India', 'Russia', 'Peru']	Egypt	1	0.08	3
jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza and rowan visited italy . the country jack traveled to was	15	13	0.008586965501308441	['Italy', 'France', 'Egypt', 'Russia', 'India', 'Peru']	Egypt	1	0.06	3
rowan visited the pyramid of giza and daniel visited russia . the country rowan traveled to was	2	13	0.014540343545377254	['Russia', 'Egypt', 'India', 'France', 'Italy', 'Peru']	Egypt	1	0.1	2
rowan has a sister and visited the pyramid of giza and daniel visited russia . the country rowan traveled to was	6	13	0.022089850157499313	['Russia', 'Egypt', 'France', 'India', 'Italy', 'Peru']	Egypt	1	0.15	2
rowan has a sister , played basketball , and visited the pyramid of giza and daniel visited russia . the country rowan traveled to was	10	13	0.015916768461465836	['Russia', 'Egypt', 'France', 'India', 'Italy', 'Peru']	Egypt	1	0.11	2
rowan has a sister , played basketball , sang in a choir , and visited the pyramid of giza and daniel visited russia . the country rowan traveled to was	15	13	0.013038717210292816	['Russia', 'Egypt', 'France', 'India', 'Italy', 'Peru']	Egypt	1	0.09	2
john visited the machu picchu and joe visited india . the country john traveled to was	2	12	0.028805889189243317	['India', 'Peru', 'France', 'Italy', 'Russia', 'Egypt']	Peru	1	0.19	2
john has a sister and visited the machu picchu and joe visited india . the country john traveled to was	6	12	0.010837828740477562	['India', 'Peru', 'Italy', 'France', 'Russia', 'Egypt']	Peru	1	0.07	2
john has a sister , played basketball , and visited the machu picchu and joe visited india . the country john traveled to was	10	12	0.0063789002597332	['India', 'Peru', 'France', 'Italy', 'Russia', 'Egypt']	Peru	1	0.04	2
john has a sister , played basketball , sang in a choir , and visited the machu picchu and joe visited india . the country john traveled to was	15	12	0.006234179716557264	['India', 'Peru', 'France', 'Italy', 'Russia', 'Egypt']	Peru	1	0.04	2
john visited the machu picchu and joe visited france . the country john traveled to was	2	12	0.008707113564014435	['France', 'Peru', 'Italy', 'India', 'Russia', 'Egypt']	Peru	1	0.06	2
john has a sister and visited the machu picchu and joe visited france . the country john traveled to was	6	12	0.0028935889713466167	['France', 'Italy', 'Peru', 'Russia', 'India', 'Egypt']	Peru	1	0.02	3
john has a sister , played basketball , and visited the machu picchu and joe visited france . the country john traveled to was	10	12	0.0022010430693626404	['France', 'Italy', 'Russia', 'Peru', 'India', 'Egypt']	Peru	1	0.01	4
john has a sister , played basketball , sang in a choir , and visited the machu picchu and joe visited france . the country john traveled to was	15	12	0.0018462202278897166	['France', 'Italy', 'Russia', 'Peru', 'India', 'Egypt']	Peru	1	0.01	4
jake visited the machu picchu and daniel visited egypt . the country jake traveled to was	2	12	0.02678559347987175	['Peru', 'Egypt', 'Italy', 'India', 'France', 'Russia']	Peru	1	0.18	1
jake has a sister and visited the machu picchu and daniel visited egypt . the country jake traveled to was	6	12	0.012071103788912296	['Peru', 'Egypt', 'Italy', 'India', 'France', 'Russia']	Peru	1	0.08	1
jake has a sister , played basketball , and visited the machu picchu and daniel visited egypt . the country jake traveled to was	10	12	0.009108300320804119	['Peru', 'Egypt', 'Italy', 'India', 'France', 'Russia']	Peru	1	0.06	1
jake has a sister , played basketball , sang in a choir , and visited the machu picchu and daniel visited egypt . the country jake traveled to was	15	12	0.009910225868225098	['Peru', 'Egypt', 'Italy', 'India', 'France', 'Russia']	Peru	1	0.07	1
jack visited the machu picchu and sebastian visited italy . the country jack traveled to was	2	12	0.010373140685260296	['Italy', 'Peru', 'France', 'India', 'Russia', 'Egypt']	Peru	1	0.07	2
jack has a sister and visited the machu picchu and sebastian visited italy . the country jack traveled to was	6	12	0.003588293446227908	['Italy', 'France', 'Peru', 'Russia', 'India', 'Egypt']	Peru	1	0.02	3
jack has a sister , played basketball , and visited the machu picchu and sebastian visited italy . the country jack traveled to was	10	12	0.004695137497037649	['Italy', 'France', 'Peru', 'Russia', 'India', 'Egypt']	Peru	1	0.03	3
jack has a sister , played basketball , sang in a choir , and visited the machu picchu and sebastian visited italy . the country jack traveled to was	15	12	0.0061426060274243355	['Italy', 'France', 'Peru', 'Russia', 'India', 'Egypt']	Peru	1	0.04	3
daniel visited the machu picchu and jake visited russia . the country daniel traveled to was	2	12	0.009945607744157314	['Russia', 'Peru', 'France', 'Italy', 'India', 'Egypt']	Peru	1	0.07	2
daniel has a sister and visited the machu picchu and jake visited russia . the country daniel traveled to was	6	12	0.002875302452594042	['Russia', 'Peru', 'France', 'Italy', 'India', 'Egypt']	Peru	1	0.02	2
daniel has a sister , played basketball , and visited the machu picchu and jake visited russia . the country daniel traveled to was	10	12	0.003721555694937706	['Russia', 'Peru', 'France', 'Italy', 'India', 'Egypt']	Peru	1	0.02	2
daniel has a sister , played basketball , sang in a choir , and visited the machu picchu and jake visited russia . the country daniel traveled to was	15	12	0.0041725956834852695	['Russia', 'Peru', 'France', 'Italy', 'India', 'Egypt']	Peru	1	0.03	2
john visited the tower of pisa and sebastian visited india . the country john traveled to was	2	13	0.04073392599821091	['India', 'Italy', 'France', 'Russia', 'Egypt', 'Peru']	Italy	1	0.23	2
john has a sister and visited the tower of pisa and sebastian visited india . the country john traveled to was	6	13	0.030300764366984367	['India', 'Italy', 'France', 'Russia', 'Egypt', 'Peru']	Italy	1	0.17	2
john has a sister , played basketball , and visited the tower of pisa and sebastian visited india . the country john traveled to was	10	13	0.011544558219611645	['India', 'Italy', 'France', 'Russia', 'Egypt', 'Peru']	Italy	1	0.06	2
john has a sister , played basketball , sang in a choir , and visited the tower of pisa and sebastian visited india . the country john traveled to was	15	13	0.010503232479095459	['India', 'Italy', 'France', 'Russia', 'Egypt', 'Peru']	Italy	1	0.06	2
daniel visited the tower of pisa and john visited france . the country daniel traveled to was	2	13	0.07463181018829346	['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']	Italy	1	0.41	2
daniel has a sister and visited the tower of pisa and john visited france . the country daniel traveled to was	6	13	0.057234302163124084	['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']	Italy	1	0.32	2
daniel has a sister , played basketball , and visited the tower of pisa and john visited france . the country daniel traveled to was	10	13	0.02395104430615902	['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']	Italy	1	0.13	2
daniel has a sister , played basketball , sang in a choir , and visited the tower of pisa and john visited france . the country daniel traveled to was	15	13	0.017987551167607307	['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']	Italy	1	0.1	2
jake visited the tower of pisa and joe visited egypt . the country jake traveled to was	2	13	0.07803481072187424	['Italy', 'Egypt', 'France', 'Russia', 'India', 'Peru']	Italy	1	0.43	1
jake has a sister and visited the tower of pisa and joe visited egypt . the country jake traveled to was	6	13	0.038954105228185654	['Italy', 'Egypt', 'France', 'India', 'Russia', 'Peru']	Italy	1	0.22	1
jake has a sister , played basketball , and visited the tower of pisa and joe visited egypt . the country jake traveled to was	10	13	0.013931707479059696	['Egypt', 'Italy', 'France', 'Russia', 'India', 'Peru']	Italy	1	0.08	2
jake has a sister , played basketball , sang in a choir , and visited the tower of pisa and joe visited egypt . the country jake traveled to was	15	13	0.01298067718744278	['Egypt', 'Italy', 'France', 'Russia', 'India', 'Peru']	Italy	1	0.07	2
jake visited the tower of pisa and rowan visited peru . the country jake traveled to was	2	13	0.013668491505086422	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Italy	1	0.08	2
jake has a sister and visited the tower of pisa and rowan visited peru . the country jake traveled to was	6	13	0.009979715570807457	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Italy	1	0.06	2
jake has a sister , played basketball , and visited the tower of pisa and rowan visited peru . the country jake traveled to was	10	13	0.007638746872544289	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Italy	1	0.04	2
jake has a sister , played basketball , sang in a choir , and visited the tower of pisa and rowan visited peru . the country jake traveled to was	15	13	0.005917071830481291	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Italy	1	0.03	2
rowan visited the tower of pisa and john visited russia . the country rowan traveled to was	2	13	0.053584057837724686	['Russia', 'Italy', 'France', 'India', 'Egypt', 'Peru']	Italy	1	0.3	2
rowan has a sister and visited the tower of pisa and john visited russia . the country rowan traveled to was	6	13	0.03559267893433571	['Russia', 'Italy', 'France', 'India', 'Egypt', 'Peru']	Italy	1	0.2	2
rowan has a sister , played basketball , and visited the tower of pisa and john visited russia . the country rowan traveled to was	10	13	0.010123985819518566	['Russia', 'Italy', 'France', 'India', 'Egypt', 'Peru']	Italy	1	0.06	2
rowan has a sister , played basketball , sang in a choir , and visited the tower of pisa and john visited russia . the country rowan traveled to was	15	13	0.009406052529811859	['Russia', 'France', 'Italy', 'India', 'Egypt', 'Peru']	Italy	1	0.05	3
jake visited the kremlin and joe visited india . the country jake traveled to was	2	11	0.10944657772779465	['Russia', 'India', 'France', 'Egypt', 'Italy', 'Peru']	Russia	1	0.46	1
jake has a sister and visited the kremlin and joe visited india . the country jake traveled to was	6	11	0.04787169024348259	['India', 'Russia', 'France', 'Italy', 'Egypt', 'Peru']	Russia	1	0.2	2
jake has a sister , played basketball , and visited the kremlin and joe visited india . the country jake traveled to was	10	11	0.04724936559796333	['India', 'Russia', 'France', 'Italy', 'Egypt', 'Peru']	Russia	1	0.2	2
jake has a sister , played basketball , sang in a choir , and visited the kremlin and joe visited india . the country jake traveled to was	15	11	0.04445863142609596	['India', 'Russia', 'France', 'Italy', 'Egypt', 'Peru']	Russia	1	0.19	2
rowan visited the kremlin and joe visited france . the country rowan traveled to was	2	11	0.20364639163017273	['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']	Russia	1	0.85	1
rowan has a sister and visited the kremlin and joe visited france . the country rowan traveled to was	6	11	0.08950750529766083	['France', 'Russia', 'Italy', 'India', 'Egypt', 'Peru']	Russia	1	0.37	2
rowan has a sister , played basketball , and visited the kremlin and joe visited france . the country rowan traveled to was	10	11	0.07269582152366638	['France', 'Russia', 'Italy', 'India', 'Egypt', 'Peru']	Russia	1	0.3	2
rowan has a sister , played basketball , sang in a choir , and visited the kremlin and joe visited france . the country rowan traveled to was	15	11	0.07864372432231903	['France', 'Russia', 'Italy', 'India', 'Egypt', 'Peru']	Russia	1	0.33	2
jack visited the kremlin and daniel visited egypt . the country jack traveled to was	2	11	0.06309431046247482	['Egypt', 'Russia', 'India', 'France', 'Italy', 'Peru']	Russia	1	0.26	2
jack has a sister and visited the kremlin and daniel visited egypt . the country jack traveled to was	6	11	0.04116331413388252	['Egypt', 'Russia', 'France', 'India', 'Italy', 'Peru']	Russia	1	0.17	2
jack has a sister , played basketball , and visited the kremlin and daniel visited egypt . the country jack traveled to was	10	11	0.04970284551382065	['Russia', 'Egypt', 'France', 'India', 'Italy', 'Peru']	Russia	1	0.21	1
jack has a sister , played basketball , sang in a choir , and visited the kremlin and daniel visited egypt . the country jack traveled to was	15	11	0.04531082883477211	['Egypt', 'Russia', 'France', 'India', 'Italy', 'Peru']	Russia	1	0.19	2
joe visited the kremlin and john visited peru . the country joe traveled to was	2	11	0.059886716306209564	['Peru', 'Russia', 'India', 'France', 'Italy', 'Egypt']	Russia	1	0.25	2
joe has a sister and visited the kremlin and john visited peru . the country joe traveled to was	6	11	0.01915748044848442	['Peru', 'Russia', 'India', 'Italy', 'France', 'Egypt']	Russia	1	0.08	2
joe has a sister , played basketball , and visited the kremlin and john visited peru . the country joe traveled to was	10	11	0.020690178498625755	['Peru', 'Russia', 'India', 'Italy', 'France', 'Egypt']	Russia	1	0.09	2
joe has a sister , played basketball , sang in a choir , and visited the kremlin and john visited peru . the country joe traveled to was	15	11	0.014838948845863342	['Peru', 'Russia', 'India', 'Italy', 'France', 'Egypt']	Russia	1	0.06	2
sebastian visited the kremlin and jake visited italy . the country sebastian traveled to was	2	11	0.20415176451206207	['Russia', 'Italy', 'France', 'India', 'Egypt', 'Peru']	Russia	1	0.85	1
sebastian has a sister and visited the kremlin and jake visited italy . the country sebastian traveled to was	6	11	0.07435058802366257	['Italy', 'Russia', 'France', 'India', 'Egypt', 'Peru']	Russia	1	0.31	2
sebastian has a sister , played basketball , and visited the kremlin and jake visited italy . the country sebastian traveled to was	10	11	0.05863913148641586	['Italy', 'Russia', 'France', 'India', 'Egypt', 'Peru']	Russia	1	0.24	2
sebastian has a sister , played basketball , sang in a choir , and visited the kremlin and jake visited italy . the country sebastian traveled to was	15	11	0.04769834503531456	['Italy', 'Russia', 'France', 'India', 'Egypt', 'Peru']	Russia	1	0.2	2
joe visited the taj mahal , jake visited france , and daniel visited egypt . the country joe traveled to was	2	17	0.01808507926762104	['France', 'Egypt', 'India', 'Russia', 'Italy', 'Peru']	India	2	0.23	3
joe has a sister and visited the taj mahal , jake visited france , and daniel visited egypt . the country joe traveled to was	6	17	0.015958664938807487	['France', 'Egypt', 'India', 'Italy', 'Russia', 'Peru']	India	2	0.2	3
joe has a sister , played basketball , and visited the taj mahal , jake visited france , and daniel visited egypt . the country joe traveled to was	10	17	0.012082706205546856	['France', 'Egypt', 'India', 'Russia', 'Italy', 'Peru']	India	2	0.15	3
joe has a sister , played basketball , sang in a choir , and visited the taj mahal , jake visited france , and daniel visited egypt . the country joe traveled to was	15	17	0.010490902699530125	['France', 'Egypt', 'India', 'Italy', 'Russia', 'Peru']	India	2	0.13	3
